,folder,File Name,Original Language,Translated Language,Translated Transcription,Original Transcription
0:17:03 Reverse is off.
0:17:05 The height is 180m.
0:17:07 Yakosovo.
0:17:09 Note.
0:17:11 28.
0:17:13 Our cards.
0:17:15 We continue to take off.
0:17:23 Interruption.
0:17:27 Course 138.
0:17:29 Heat 100.
0:17:31 The height is 180m.
0:17:33 I left.
0:17:35 Reception.
0:17:37 We continue to take off.
0:17:39 Interruption.
0:17:41 Course 138.
0:17:43 We continue to take off.
0:17:45 Course 138.
0:17:47 km 010
0:17:48 We continue to take off.
0:17:54 Heat 100.
0:17:56 We continue to take off.
0:17:58 Course 139.
0:18:00 Km 010
0:18:02 We continue to take off.
0:18:04 Course 139.
0:18:06 Kjem 100.
0:18:08 The speed is 139.
0:18:10 Km 010
0:18:12 Speed 570.
0:18:14 26,500 feet.
0:18:16 Height 100.
0:18:18 I AM WFP.
0:18:20 KVS.
0:18:22 We continue to take off.
0:18:24 Km 010
0:18:26 We continue to take off.
0:18:28 KVS.
0:18:30 We continue to take off.
0:18:32 KVS.
0:18:34 Speed 570.
0:18:36 26,500 feet.
0:18:38 I AM WFP.
0:18:40 Speed 570.
0:18:42 26,500 feet.
0:18:44 I AM WFP.
0:18:46 The speed is 740.
0:18:48 27,600 feet.
0:18:50 We continue to take off.
0:18:52 KVS.
0:18:54 Height 100.
0:18:56 I AM WFP.
0:19:02 The speed is 740.
0:19:06 27,600 feet.
0:19:08 Height 80.
0:19:10 I AM WFP.
0:19:16 I BOUGHT IT.
0:19:22 We continue to take off.
0:19:24 KVS.
0:19:26 We continue to take off.
0:19:28 KVS.
0:19:30 Height 90.
0:19:32 I BOUGHT IT.
0:19:38 The speed is 740.
0:19:40 21 м.
0:19:42 We continue to take off.
0:19:44 The speed is 740.
0:19:46 21 м.
0:19:48 Height 90.
0:19:50 I BOUGHT IT.
0:19:56 KVS.
0:19:58 36,350 feet.
0:20:00 I BOUGHT IT.
0:20:04 KVS.
0:20:06 The speed is 740.
0:20:08 I BOUGHT IT.
0:20:14 Speed 142.
0:20:16 We continue to take off.
0:20:18 The speed is 8200.
0:20:20 We continue to take off.
0:20:22 The speed is 8900.
0:20:24 Height 95.
0:20:26 I BOUGHT IT.
0:20:32 Speed 142.
0:20:34 Height 95.
0:20:36 I BOUGHT IT.
0:20:48 Speed 143.
0:20:50 We continue to take off.
0:20:52 The speed is 8400.
0:20:54 We continue to take off.
0:20:56 The speed is 8400.
0:20:58 Height 90.
0:21:00 I BOUGHT IT.
0:21:04 The speed is 8400.
0:21:06 We continue to take off.
0:21:08 The speed is 8400.
0:21:10 Height 90.
0:21:12 I BOUGHT IT.
0:21:14 To be continued.....
","0:00:00:  У, 34,400.
 0:00:02:  Высота 102.
 0:00:04:  Я ГОТОВ. Прием.
 0:00:10:  ВПП в поле, в зону, в земле, на обстреле.
 0:00:14:  80, 57.
 0:00:16:  83, 5.
 0:00:18:  34,400.
 0:00:20:  34,400.
 0:00:22:  Высота 102.
 0:00:24:  Я ВОЛС. Прием.
 0:00:26:  Я ГОТОВ. Да.
 0:01:00:  ВПП в поле, в земле, на обстреле.
 0:01:30:  ВПП в поле, в земле, на обстреле.
 0:02:00:  ВПП в поле, в земле, на обстреле.
 0:02:30:  ВПП swope. depending on th your Mattress have the diesel engine.
 0:02:44:  ВВП слово. Прием.
 0:02:46:  Реверс включен.
 0:02:56:  Частота.
 0:02:58:  Реверс включен.
 0:03:06:  Частота 120.
 0:03:08:  Реверс выключить.
 0:03:10:  Реверс включен.
 0:03:12:  Готовы.
 0:03:14:  Реверс выключить.
 0:03:16:  Высота 90.
 0:03:18:  Реверс включен.
 0:03:24:  Закрылки 0.
 0:03:30:  Реверс выключить.
 0:03:32:  Частота 120.
 0:03:34:  Реверс выключить.
 0:03:36:  Высота 120.
 0:03:42:  Высота 180.
 0:03:44:  Реверс включен.
 0:03:50:  Реверс выключить.
 0:04:00:  Высота 150.
 0:04:02:  Реверс выключить.
 0:04:06:  Частота 120.
 0:04:12:  Высота 120.
 0:04:14:  Реверс выключить.
 0:04:18:  Высота 110.
 0:04:20:  Реверс выключить.
 0:04:28:  Реверс выключить.
 0:04:30:  Высота 190.
 0:04:32:  Реверс выключить.
 0:04:42:  Высота 127.
 0:04:44:  Высота 180.
 0:04:46:  Реверс выключить.
 0:04:52:  Высота 110.
 0:04:54:  Реверс выключить.
 0:05:00:  По дамам.
 0:05:11:  Отрывential via Q.
 0:05:18:  sober flight Agenry 3318 eméj gro
 0:05:24:  Взлетный режим 828.
 0:05:29:  Игра 8340.
 0:05:32:  Взлетный режим Y 31940.
 0:05:37:  Взлетный режим Y 31940.
 0:05:42:  Контуз ZX28.
 0:05:46:  Взлетный режим Y 31940.
 0:05:50:  Взлетный режим Y 31840.
 0:05:54:  Взлетный режим Y 31840.
 0:05:58:  ЗМГ.
 0:06:00:  ЗМГ.
 0:06:02:  ЗМГ.
 0:06:04:  ЗМГ.
 0:06:06:  ЗМГ.
 0:06:08:  ЗМГ.
 0:06:11:  Высота 180.
 0:06:13:  Я Косову прием.
 0:06:17:  Косов ZX28.
 0:06:19:  Взлетный режим Y 31940.
 0:06:21:  Высота 180.
 0:06:23:  ЗМГ.
 0:06:25:  ЗМГ.
 0:06:27:  Высота 180.
 0:06:29:  ЗМГ.
 0:06:31:  Я Косову прием.
 0:06:35:  Высота 130.
 0:06:37:  ЗМГ.
 0:06:39:  Высота 150.
 0:06:41:  ЗМГ.
 0:06:43:  Высота 100.
 0:06:45:  Я Косову прием.
 0:06:53:  Высота 100.
 0:06:55:  Я Косову прием.
 0:07:09:  Высота 100.
 0:07:11:  Я Косову прием.
 0:07:39:  Управление.
 0:07:41:  Сторона Роскоши.
 0:07:45:  ЗМГ.
 0:07:47:  Взлетный режим Y 31840.
 0:07:51:  Взлетный режим Y 31840.
 0:07:55:  ЗМГ.
 0:07:57:  ЗМГ.
 0:07:59:  ЗМГ.
 0:08:01:  Взлетный режим Y 31840.
 0:08:03:  ЗМГ.
 0:08:05:  ЗМГ.
 0:08:07:  ЗМГ.
 0:08:09:  ЗМГ.
 0:08:15:  Взлетный режим Y 31840.
 0:08:17:  ЗМГ.
 0:08:19:  ЗМГ.
 0:08:21:  ЗМГ.
 0:08:33:  ЗМГ.
 0:08:35:  ЗМГ.
 0:08:41:  ЗМГ.
 0:08:49:  Повторяю.
 0:08:53:  ЗМГ.
 0:08:59:  Повторю.
 0:09:01:  ЗМГ.
 0:09:05:  Повторю.
 0:09:09:  ЗМГ.
 0:09:13:  Повторю.
 0:09:17:  ЗМГ.
 0:09:21:  Повторю.
 0:09:25:  ЗМГ.
 0:09:27:  ЗМГ.
 0:09:33:  ЗМГ.
 0:09:37:  ЗМГ.
 0:09:41:  ЗМГ.
 0:09:45:  ЗМГ.
 0:09:51:  ЗМГ.
 0:09:53:  ЗМГ.
 0:09:57:  ЗМГ.
 0:10:11:  ЗМГ.
 0:10:15:  ЗМГ.
 0:10:19:  ЗМГ.
 0:10:23:  ЗМГ.
 0:10:31:  КВС.
 0:10:35:  Взлет продолжаем.
 0:10:41:  Читает высоту.
 0:10:43:  90 40
 0:10:45:  Реверс включен.
 0:10:47:  Реверс включен.
 0:11:09:  КВС.
 0:11:11:  ЗМГ.
 0:11:13:  ЗМГ.
 0:11:17:  Читает скорость.
 0:11:23:  80 82
 0:11:25:  80 25
 0:11:27:  80 25
 0:11:29:  10 0
 0:11:31:  10 0
 0:11:33:  Скорость 133.
 0:11:35:  реверс включен.
 0:11:37:  Реверс включен.
 0:11:39:  Реверс включен.
 0:11:41:  Реверс включен.
 0:11:43:  Реверс выключен.
 0:11:45:  Реверс включен.
 0:11:47:  Реверс выключен.
 0:11:49:  Реверс включен.
 0:11:51:  Реверс включен.
 0:11:59:  Читает скорость.
 0:12:09:  Скорость 134.
 0:12:11:  Реверс включен.
 0:12:13:  Скорость 134.
 0:12:15:  Реверс включен.
 0:12:17:  Высота 195.
 0:12:19:  Яконтул прием.
 0:12:27:  Скорость 950.
 0:12:29:  Реверс включен.
 0:12:31:  Скорость 134.
 0:12:33:  Реверс включен.
 0:12:35:  Скорость 195.
 0:12:37:  Реверс выключен.
 0:12:39:  Скорость 72 200.
 0:12:43:  Яконтул прием.
 0:12:55:  Скорость 72 200.
 0:13:03:  Реверс выключен.
 0:13:05:  Реверс выключен.
 0:13:09:  Скорость 135.
 0:13:11:  Реверс выключен.
 0:13:17:  Скорость 770.
 0:13:19:  Реверс выключен.
 0:13:21:  Высота 195.
 0:13:23:  Яконтул прием.
 0:13:35:  Скорость 775.
 0:13:37:  Реверс выключен.
 0:13:39:  Скорость 775.
 0:13:45:  Реверс выключен.
 0:13:47:  Скорость 770.
 0:13:49:  Высота 195.
 0:13:51:  Яконтул прием.
 0:13:57:  Скорость 770.
 0:13:59:  Высота 195.
 0:14:01:  Яконтул прием.
 0:14:07:  Скорость 760.
 0:14:09:  Реверс выключен.
 0:14:11:  Реверс выключен.
 0:14:29:  Высота 195.
 0:14:31:  Яконтул прием.
 0:14:37:  Реверс выключен.
 0:15:07:  Скорость 136.
 0:15:09:  Реверс выключен.
 0:15:15:  Скорость 260.
 0:15:17:  Реверс выключен.
 0:15:19:  Высота 150.
 0:15:21:  Яконтул прием.
 0:15:23:  Высота 136.
 0:15:35:  Реверс выключить.
 0:15:41:  Скорость 137.
 0:15:43:  Фары включить.
 0:15:45:  Реверс выключить.
 0:15:49:  Взлет продолжаем.
 0:15:53:  Режим Алиммар.
 0:15:55:  540.
 0:15:57:  Реверс включить.
 0:15:59:  Реверс выключить.
 0:16:03:  Реверс включить.
 0:16:13:  Снижаем газ.
 0:16:15:  Реверс включить.
 0:16:17:  Реверс выключить.
 0:16:23:  Реверс включить.
 0:16:25:  Реверс выключить.
 0:16:31:  Высота 180м.
 0:16:33:  Якосово.
 0:16:35:  Прим.
 0:16:37:  28.
 0:16:39:  Наши карты.
 0:16:41:  Реверс включить.
 0:16:43:  Реверс выключить.
 0:16:45:  Контрольная система.
 0:16:47:  Реверс включить.
 0:16:49:  Высота 180м.
 0:16:51:  Якосово.
 0:16:53:  Прим.
 0:16:55:  28.
 0:16:57:  Наши карты.
 0:16:59:  Реверс выключить.
 0:17:01:  Контрольная система.
 0:17:03:  Реверс выключить.
 0:17:05:  Высота 180м.
 0:17:07:  Якосово.
 0:17:09:  Прим.
 0:17:11:  28.
 0:17:13:  Наши карты.
 0:17:15:  Взлет продолжаем.
 0:17:23:  Прерыв.
 0:17:27:  Курс 138.
 0:17:29:  Тепло 100.
 0:17:31:  Высота 180м.
 0:17:33:  Я влево.
 0:17:35:  Прием.
 0:17:37:  Взлет продолжаем.
 0:17:39:  Прерыв.
 0:17:41:  Курс 138.
 0:17:43:  Взлет продолжаем.
 0:17:45:  Курс 138.
 0:17:47:  km 010
 0:17:48:  Взлет продолжаем.
 0:17:54:  Тепло 100.
 0:17:56:  Взлет продолжаем.
 0:17:58:  Курс 139.
 0:18:00:  Км 010
 0:18:02:  Взлет продолжаем.
 0:18:04:  Курс 139.
 0:18:06:  Кьем 100.
 0:18:08:  Скорость 139.
 0:18:10:  Км 010
 0:18:12:  Скорость 570.
 0:18:14:  26 500 футов.
 0:18:16:  Высота 100.
 0:18:18:  Я ВПП.
 0:18:20:  КВС.
 0:18:22:  Взлет продолжаем.
 0:18:24:  Км 010
 0:18:26:  Взлет продолжаем.
 0:18:28:  КВС.
 0:18:30:  Взлет продолжаем.
 0:18:32:  КВС.
 0:18:34:  Скорость 570.
 0:18:36:  26 500 футов.
 0:18:38:  Я ВПП.
 0:18:40:  Скорость 570.
 0:18:42:  26 500 футов.
 0:18:44:  Я ВПП.
 0:18:46:  Скорость 740.
 0:18:48:  27 600 футов.
 0:18:50:  Взлет продолжаем.
 0:18:52:  КВС.
 0:18:54:  Высота 100.
 0:18:56:  Я ВПП.
 0:19:02:  Скорость 740.
 0:19:06:  27 600 футов.
 0:19:08:  Высота 80.
 0:19:10:  Я ВПП.
 0:19:16:  Я КУПЛА.
 0:19:22:  Взлет продолжаем.
 0:19:24:  КВС.
 0:19:26:  Взлет продолжаем.
 0:19:28:  КВС.
 0:19:30:  Высота 90.
 0:19:32:  Я КУПЛА.
 0:19:38:  Скорость 740.
 0:19:40:  21 м.
 0:19:42:  Взлет продолжаем.
 0:19:44:  Скорость 740.
 0:19:46:  21 м.
 0:19:48:  Высота 90.
 0:19:50:  Я КУПЛА.
 0:19:56:  КВС.
 0:19:58:  36 350 футов.
 0:20:00:  Я КУПЛА.
 0:20:04:  КВС.
 0:20:06:  Скорость 740.
 0:20:08:  Я КУПЛА.
 0:20:14:  Скорость 142.
 0:20:16:  Взлет продолжаем.
 0:20:18:  Скорость 8200.
 0:20:20:  Взлет продолжаем.
 0:20:22:  Скорость 8900.
 0:20:24:  Высота 95.
 0:20:26:  Я КУПЛА.
 0:20:32:  Скорость 142.
 0:20:34:  Высота 95.
 0:20:36:  Я КУПЛА.
 0:20:48:  Скорость 143.
 0:20:50:  Взлет продолжаем.
 0:20:52:  Скорость 8400.
 0:20:54:  Взлет продолжаем.
 0:20:56:  Скорость 8400.
 0:20:58:  Высота 90.
 0:21:00:  Я КУПЛА.
 0:21:04:  Скорость 8400.
 0:21:06:  Взлет продолжаем.
 0:21:08:  Скорость 8400.
 0:21:10:  Высота 90.
 0:21:12:  Я КУПЛА.
 0:21:14:  Продолжение следует.....
"
400,3860,websdr_recording_2022-03-03T22_51_36Z_3860.0kHz.wav,RU,EN-US,"0:00:00 У friendships 31 А SEC – 81007.
0:00:04 Average - 3 million,
0:00:06 exopacium - 7,000 BGN.
0:00:10 Yakutia, yes.
0:00:30 Flight 124, WFP 92, Igris 33, 150, altitude 95, clear reception.
0:00:49 Flight 124, WFP 92, Igris 33, 150, altitude 95, clear reception.
0:01:00 Yakutia, WFP 92, Igris 33, 150, clear reception.
0:01:09 Igris 33, 150, clear reception.
0:01:14 Yakutia, yes.
0:01:18 Flight 125, Ygris 81, 810, Ygris 35, 190,
0:01:29 height 91, clear reception.
0:01:36 Flight 125, Igris 81, 810, Igris 35, 190, elevation 97, clear reception.
0:01:50 Yakutia, yes.
0:01:52 Flight 124, WFP 92, Igris 33, 150, altitude 95, clear reception.
0:01:58 Yakutia, yes.
","0:00:00:  У friendships 31 А SEC – 81007.
 0:00:04:  Средשהrade – 3 млн.,
 0:00:06:  экз�пациум – 7000 лвн.
 0:00:10:  Якутия – да.
 0:00:30:  Рейс 124, ВПП 92, Игрис 33, 150, высота 95, ясный прием.
 0:00:49:  Рейс 124, ВПП 92, Игрис 33, 150, высота 95, ясный прием.
 0:01:00:  Якутия, ВПП 92, Игрис 33, 150, ясный прием.
 0:01:09:  Игрис 33, 150, ясный прием.
 0:01:14:  Якутия – да.
 0:01:18:  Рейс 125, Игрис 81, 810, Игрис 35, 190,
 0:01:29:  высота 91, ясный прием.
 0:01:36:  Рейс 125, Игрис 81, 810, Игрис 35, 190, высота 97, ясный прием.
 0:01:50:  Якутия – да.
 0:01:52:  Рейс 124, ВПП 92, Игрис 33, 150, высота 95, ясный прием.
 0:01:58:  Якутия – да.
"
401,3860,websdr_recording_2022-03-03T22_52_29Z_3860.0kHz.wav,RU,EN-US,"0:00:00 The counting time is 14 seconds, I'm in the lunar intake.
0:00:10 I'm in for a lunar reception.
0:00:23 Here I am at the lunar reception.
0:00:24 I'm in for a lunar reception.
0:00:28 Time of counting is 14, I'm here amongst.
0:00:38 Working under myself, 16 seconds, I'm in the lunar intake.
0:00:45 Ready to work on your own, 6 minutes.
","0:00:00:  Время подсчёта 14 секунд, я в лунный приём.
 0:00:10:  Я в лунный приём.
 0:00:23:  Вот я в лунный приём.
 0:00:24:  Я в лунный приём.
 0:00:28:  Время подсчёта 14, я здесь среди.
 0:00:38:  Работа под себя, 16 секунд, я в лунный приём.
 0:00:45:  Готовность к работе под себя, 6 минут.
"
402,3860,websdr_recording_2022-03-03T22_54_08Z_3860.0kHz.wav,RU,EN-US,"0:00:00 Contour reception.
0:00:07 Wolf, I Contour reception.
0:00:11 Wolf, I am Wolf, yes, over.
0:00:16 An institution, an institution.
0:00:20 Cassie. 30 seconds.
0:00:24 Holding on. The place.
0:00:26 Well done.
0:00:29 2 hours and 30 minutes.
0:00:31 I'm Wolf, over.
0:00:37 Bookmark. On the state of the go.
0:00:39 Cassie. Half an hour.
0:00:42 Next tab.
0:00:44 2 hours and 30 minutes.
0:00:46 I'm Wolf, over.
0:00:48 2, 30, 3,
0:00:50 3, 30,
0:00:52 4, 4,
0:00:54 30, 5,
0:00:56 5, 5, 30, 6,
0:00:58 6, 30, 7.
0:01:02 I'm Contour, over.
0:01:06 Wolf, over.
","0:00:00:  Контур прием.
 0:00:07:  Волк, я Контур прием.
 0:00:11:  Волк, я Волк, да, прием.
 0:00:16:  Заклад, заклад.
 0:00:20:  Касие. 30 секунд.
 0:00:24:  Держусь. Заклад.
 0:00:26:  Молодец.
 0:00:29:  2 часа 30 минут.
 0:00:31:  Я Волк, прием.
 0:00:37:  Заклад. По состоянию идем.
 0:00:39:  Касие. Полчаса.
 0:00:42:  Следующий заклад.
 0:00:44:  2 часа 30 минут.
 0:00:46:  Я Волк, прием.
 0:00:48:  2, 30, 3,
