,File Name,Original Transcription
411,Cross_Media-15.mov, Let's just start out with the arm like this. This is how it's going to go. Most of the guys will try to create this to the same. You're going to hop behind. Push it back and go downstairs. Go down the stairs. Good. You want to bring this arm under. There you go. You want to add a curve. Start to squeeze against the mat. You guys want to start with one arm.
412,Cross_Media-2.mov," He learned lessons. Some the easy way, some the hard way. Alright. Come on Cole, you got this. Oh, right on the gear. No, this flies! He'll not move onto the concrete. Just remember he's a daily man. Oh shoot. Sorry. Let's try that again. It's a new one right there. Alright. I knew what to do with his arms. You're going to trap the right side here. Roll. Alright. I'll show you what to do. Alright. Best to learn through experience."
413,Cross_Media-20.mov, Credits
414,Cross_Media-3.mov," Oh God, there's so much... Ah! Shit! Use those legs! I got a rape whistle, not a tapping!"
415,Cross_Media-4.mov, Turn into his choke. Turn into his show you go. I will always remember Frank as a very nice man and a man who cared dearly about his family. His name was Frank Paulson. You've got somebody in there naked. You should have your fingers next to your fishing. Over his shoulder. Good job.
416,Cross_Media-5.mov," I was like, hold on! So he's moving for the choke. So, you fucked up. You crossed your ankles. So when he does this, the foot that's on top, I'm going to take my opposite leg, go over here, triangle, and extend my hips, until I get the tap. Right there. Don't ever cross your feet."
417,Current_situation_in_Washington_DC_The_Patriot_Front_March_continues.-360p-.mp4," Hey, hey,hey Hey, hey, hey"
418,Current_situation_in_Washington_DC_The_Patriot_Front_March_continues..mp4, yap oh
419,Dana_Milbank_Reporters_Should_Be_Partisan_When_It_Comes_To_Democracy.mp4," Good evening, everyone. We begin the readout tonight with some scenes from Washington, D.C. this weekend. You're looking at a group of more than 100 white supremacists called the Patriot Front who marched around outside the Lincoln Memorial on Saturday night. Their goal, they say, is to reclaim America on behalf of their white ancestors. And according to the Anti-Defamation League, they openly define themselves as fascists. Now, if they seem familiar, that's because they were among the extremist groups at the Unite the Right rally in Charlottesville, Virginia, though they changed their name after one of their members murdered Heather Heyer with his car. Of course, their extremist views and ridiculous plastic shields earned them lots and lots of mockery this weekend, especially when several were awkwardly left stranded at the Arlington Memorial Bridge because their U-call wasn't large enough to carry them all home. Indeed, they look, OK, really stupid and it's easy to laugh at them. But to do so would be to underestimate them and the millions like them whose radical ideas are on the ascent in this country. Let's not forget the many who laughed at Donald Trump back in 2016 and even after he was elected. Thanks to four years of Trump, this country is now a backsliding democracy, according to an international think tank. And that is no joke. The truth is, this country doesn't have a great track record of recognizing authoritarians for what they are, at least not until it's too late. According to Smithsonian magazine, Benito Mussolini was a darling of the American press and American papers credited Italian fascism with saving Italy from the far left and revitalizing its economy. Similarly, Adolf Hitler was dismissed as a joke, a nonsensical screecher of wild words, according to Newsweek at the time. American press outlets predicted Hitler would be outplayed by more traditional politicians or would become more moderate. In other words, they got it wrong, badly wrong. Now fast forward to the current day and we're seeing a similar pattern emerge when it comes to the threat of Trump's big lie. As Barton Gelman warns in The Atlantic, state Republican operatives have been building an apparatus of election theft under our very noses. He notes that if the plot succeeds, the ballots cast by American voters will not decide the presidency in 2024. Thousands of votes will be thrown away or millions to produce the required effect. The winner will be declared the loser. The loser will be certified president elect. That would be the end of democracy as we know it. This American experiment with multiracial democracy, well, that will be over. And yet for much of the media in this country, it's been business as usual, despite that looming threat. As columnist Dana Milbank writes in The Washington Post, too many journalists are caught in a mindless neutrality between democracy and its saboteurs between fact and fiction. It's time to take a stand. For his column, Milbank actually hired a data analytics company to measure and compare media sentiment toward President Biden and toward Donald Trump. He found that Biden's press for the last four months has been as bad as and for a time even worse than the coverage that Trump received for the same four months of 2020. Not only that, but Trump got roughly twice as much coverage in 2020 as Biden has received in all of 2021 so far. Milbank notes that the country is in an existential struggle between self-governance and an authoritarian alternative. And we in the news media collectively have given equal, if not slightly more favorable treatment to the authoritarians. Dana Milbank joins me along with Jason Johnson, professor of journalism and politics at Morgan State University and host of the Slate podcast Award with Jason Johnson, along with Nancy McLean, historian and author of Democracy in Chains, the deep history of the radical rights stealth plan for America. Dana, I am going to start with you because I noticed that the response to many media beltway media people to your piece was to fight with you about being mean to their particular media entity. Right. You had people from Politico yelling at you on Twitter saying you said mean things about Politico. And it's like, that's not the point. And I feel like you kept trying to make the point that this isn't about, you know, saying mean things about one media outlet's coverage. It's literally the overall impact of their coverage. You wrote Biden is attempting to salvage democratic norms. The people opposing him are using fascist tools of deception and voter disenfranchisement. Neutrality in the struggle is not a virtue. I hear heared you and high five you on Twitter. I just want to let you go. Talk about what you've seen from the inside of what this media is doing, in your view, that's helping authoritarianism thrive. Yeah, Joy, I and I certainly didn't mean to suggest that it's a problem of one outlet or another or this one's better than that. Sure, some are better than others, but that's not the point. This is I mean, think about it. Comparing the form of last four months to the four months of 2020, when Donald Trump was threatening to not honor the results of a free and fair election and then ultimately didn't honor the results of a free and fair election. He was embracing the Proud Boys, white supremacists. He was embracing QAnon. I mean, he was sabotaging the post office. So this is and at that period of time, he got similar to even more favorable coverage than Biden is getting today. So I think that's astonishing. And look, people in my business, I and I support this notion. We like conflict. We're combative. We like to hold the powerful to account. But we're in a whole different game here. It's not Democrats against Republicans. It's small d Democrats against authoritarians. And as you note at the beginning, in many ways, we're losing the struggle. So I agree with reporters not being partisan, but we should be partisan when it comes to democracy. We should be partisan when it comes to the facts. And I think that's where I think we need to take a stand. Right. And, you know, Jason, you know, I've long said that the media is only real bias, at least the mainstream media is toward change and conflict. Right. Donald Trump was entertaining for a lot of Beltway journalists. He was also open. He gave lots of leaks. His administration gave you lots of data and lots of sort of conflict driven, you know, content. He was a content creator. And so there there was a you know, whereas when I remember when Barack Obama was in, the media generally disliked the Obama administration, even though they were not doing anything dangerous. He couldn't even wear a tan suit. The media would go ballistic and go nuts over him because he wasn't accessible, because he was seen as cold and not really accessible. There was no access. My challenge here and this goes all the way back to the way the media operate in the 20s with Mussolini is that the media underplays the danger when a political party is out of step with democratic norms and they overstate the horror when a Democrat generally or somebody who's more of a normal politician does anything that makes them annoyed, right? Anything that irritates sort of elite journalists. I'm worried that that tendency is always going to help the Trumps of the world and always going to hurt the Bidens. And that's not good for our democracy. Joy, you're exactly. No, it's not. And Dana, you're underselling yourself. No, thank you. Thank you for being someone who actually said this. And quite frankly, there's a racialized element to this as well, that I'm happy that you're the individual who said this, because this is something that black journalists have been screaming about since Donald Trump got into office. When the man ran basically saying, I'm going to clear out this country of anybody who's not white and straight. It took three years for large numbers of media outlets. And I'll say the names, not everybody at these particular outlets, but The Hill did this and Politico did this and The New York Times did this. We've all talked about this for years. It took almost three years for most of the mainstream press to say, hey, this guy is an actual existential threat to democracy. And people who talked about it, especially journalists of color, were called alarmist or told they were being extreme. And then it literally took a man trying to overthrow an election and then send terrorists to try to overthrow the results of the election in January for a lot of folks to realize it. It is a problem. It is a danger. Is it entirely the fault of the media? No, it's not. But it is in part the fault. We don't hold each other accountable. And when people want to get angry at the messenger, instead of taking responsibility for the messages that they've been spewing, this is arguably one of the most important articles of journalism I have seen in a very long time. I'm so happy that we're bringing this to the fore because as we go into 2022 and a lot of the things that they've talked about in the Atlantic start to manifest themselves. When you see in Georgia and Oklahoma and different in Texas, where large swaths of votes are going to get thrown out the window. If we don't establish the language and dialogue necessary to point these dangers out, then we will have stolen elections and 2024 will already be done."
420,DrillingInstruction_2_3.mp4," So every command is on a four count. Okay, so it's always one, two, three, four, and you start, you always start on the left foot. You always start off mark time, free march. It's mark time, mark and forward march and. Mark time, mark. Column halt. Placing your left foot last as well. Yeah, again, it's going to be a four count. Mark time, mark and, and then left foot one. Alright? Mark time, mark. Left, left, left, right, right, left, left, left, right, left, left, left, right, left, left, left, left, left, left, left, left, left, left, left. Mark time, mark. And then it's going to be a similar four counts up. Detail halt. And you end with this time with your left foot. Detail halt. And. When you hear mark time, don't use the gun and strike your left foot. You should be anticipating it. It's like mark time and then march is the executed order. Just always keep in mind that it's four count. So I'll clap and that way, we'll clap that way you guys can kind of play in your head. So just one more time before we start. Mark time, march. And so what we usually do is I usually like in my end on the last count, which is silent. You do kind of like and or so like in his head, he says step. So like mark time, march, step. All right, so let's try that. I'll show you one more time. This is what we're going to do. Mark time, mark. Detail halt. This is what it's going to look like. Mark time, mark. And then the command forward march. Again, it's a four count and then you start off on the left foot. So forward march and. You want to try and maintain the form of our group as much as we can. So when we are actually moving, everyone is going to look out of their peripheral vision to their right. Everyone here on the right side of the formation are the people keeping the real spacing in between them and the column in front of them. So how do we maintain that right? Everybody on this side. Except for you, you're in front. Put your right arm out like this. That is how far you should be from the column. With your fist closed just for good measure. We're going to mark time and then forward march and then always start on your left foot. Mark time, mark. Forward march. Left, left, left. Right turn. Forward march. Left, left, left. Left turn. Left turn, left turn. There we go. Very nice. Mark time, march. Left, left, left. Forward march. Left face. Turn, turn. Yeah. Left turn. There we go. Left, left. So when it comes to doing a facing movement, these are turns executed while standing still. Make sense? In other words, it looks like this. For a left face, it's going to be here, here. You pivot on your left toe and on your right. Wait, no. Your left heel and your right toe. So for a left face, it's going to look like this. It's a two count movement. Here, here. For a right face, it's going to be right face, one, two. We want to say the whole command before it's executed so we know exactly what we're doing. We had previously done it a different way, but we're implementing a new memo. It's a reform. Left face. Get in there, get in there. We'll keep working on it. Left face. Left face. We'll say step to advance. So your left shoulder should be pinned on the shield right here. Step, recover. Step with the left, recover with the right. Step with the left. Lock, step. Lock. Step. Step. Step. Step. Step. Step. We're going to begin marching and we're going to see some issues. Lock, step, lock. Lock, at which point you can stop until you're told to step. You don't have to keep marching. Mark time, march. Left, left, left, left. Forward, march. Lock, step, lock. Step. We want change. We want change. Move, move, move. Move, move, move. Move, move, move. Move, move, move. Move, move, move. There's just like a screaming lip tart or something. We might want to, or like in Antifa, let's say there's one Antifa, like I said, just sitting down right here. It's not going to be a brawl. The front row will present their shields and be intimidating and all that, but do you need to be really bracing the guy in front of you hard? No, because if there's a crowd gathering, a salience, a reptile. Hold, hold. I don't like you! What are you doing out there? Bring it in! Bring it in! I give up! Step, hold. Step, hold. I don't like you! You hurt my feelings! Step, hold. I will kill you! Step, hold. Blackout battle! On your mark. Cycle back. Cycle back. Excellent. Good spacing. Cycle back. Very nice, very nice. Cycle back. Doing good, guys. Keep that pace up. Back! Cycle back. Step, hold. Step, hold. Step, hold. Step, hold. Push it back! Step, hold. Step, hold."
